id;country_code;gender;education;random1;random2;random3
1864;EG;Female;Post-graduate qualifications;0,345062172;1;3
1865;CO;Male;Degree;0,69332927;2;2
1866;DE;Other;Post-graduate qualifications;0,440526391;1;1
1867;MY;Female;None;0,286146627;6;4
1868;CO;Male;Further education;0,62438213;3;2
1869;EG;Male;Post-graduate qualifications;0,606431611;1;3
1870;MY;Female;Primary;0,184443533;5;4
1871;EG;Female;Degree;0,196588396;2;3
1872;MY;Male;Primary;0,685782911;5;4
1873;NG;Male;Further education;0,648841752;3;0
1874;CO;Female;Degree;0,169266825;2;2
1875;EG;Other;Degree;0,510432083;2;3
1876;EG;Other;None;0,504839453;6;3
1877;DE;Male;None;0,629914473;6;1
1878;MY;Other;Primary;0,552599614;5;4
1879;CO;Other;Further education;0,561619977;3;2
1880;NG;Female;Degree;0,007337629;2;0
1881;DE;Male;Further education;0,873927818;3;1
1882;NG;Female;Post-graduate qualifications;0,001318963;1;0
1883;DE;Male;Secondary;0,888274242;4;1
1884;CO;Male;None;0,712360977;6;2
1885;CO;Other;Degree;0,598715691;2;2
1886;MY;Female;Degree;0,312802052;2;4
1887;DE;Male;Secondary;0,623929092;4;1
1888;NG;Female;None;0,176357944;6;0
1889;CO;Other;Further education;0,502337755;3;2
1890;CO;Female;Post-graduate qualifications;0,364157978;1;2
1891;MY;Female;Primary;0,061055705;5;4
1892;CO;Female;None;0,236835525;6;2
1893;NG;Other;Degree;0,57887449;2;0
1894;CO;Male;Degree;0,953566874;2;2
1895;CO;Male;Post-graduate qualifications;0,732416538;1;2
1896;NG;Male;Primary;0,893269992;5;0
1897;MY;Male;Post-graduate qualifications;0,804923708;1;4
1898;DE;Male;None;0,619675912;6;1
1899;NG;Male;Post-graduate qualifications;0,925472214;1;0
1900;CO;Female;Post-graduate qualifications;0,286627893;1;2
1901;DE;Male;Primary;0,994400336;5;1
1902;CO;Other;Secondary;0,476642241;4;2
1903;MY;Other;Further education;0,513658557;3;4
1904;NG;Other;Post-graduate qualifications;0,593995744;1;0
1905;NG;Male;None;0,931837403;6;0
1906;MY;Male;Post-graduate qualifications;0,790981098;1;4
1907;MY;Female;Degree;0,387054885;2;4
1908;DE;Male;Degree;0,841658705;2;1
1909;EG;Male;Secondary;0,744257362;4;3
1910;CO;Male;Degree;0,765033423;2;2
1911;MY;Male;None;0,937077401;6;4
1912;EG;Male;None;0,693264822;6;3
1913;MY;Male;Post-graduate qualifications;0,66893499;1;4
1914;DE;Male;Post-graduate qualifications;0,728274049;1;1
1915;CO;Female;Primary;0,329229418;5;2
1916;NG;Male;Degree;0,804610628;2;0
1917;CO;Female;Secondary;0,092507145;4;2
1918;EG;Male;Degree;0,721223236;2;3
1919;CO;Male;None;0,637518218;6;2
1920;NG;Female;Further education;0,093818592;3;0
1921;EG;Female;Secondary;0,286824783;4;3
1922;CO;Male;Secondary;0,746182534;4;2
1923;CO;Other;Secondary;0,526143113;4;2
1924;CO;Male;None;0,998119938;6;2
1925;EG;Male;Further education;0,698112614;3;3
1926;CO;Female;Primary;0,299168323;5;2
1927;MY;Other;Further education;0,469295781;3;4
1928;EG;Male;Primary;0,841856965;5;3
1929;MY;Male;Primary;0,829305676;5;4
1930;EG;Male;Post-graduate qualifications;0,793114775;1;3
1931;EG;Male;Primary;0,816822967;5;3
1932;EG;Female;Secondary;0,069301239;4;3
1933;NG;Female;Primary;0,183264722;5;0
1934;NG;Other;None;0,563188756;6;0
1935;DE;Other;Further education;0,554120646;3;1
1936;DE;Other;Secondary;0,425868624;4;1
1937;MY;Other;Primary;0,479359543;5;4
1938;NG;Male;Primary;0,834080068;5;0
1939;MY;Female;Primary;0,315761283;5;4
1940;EG;Male;Post-graduate qualifications;0,858610636;1;3
1941;NG;Female;None;0,389219801;6;0
1942;EG;Male;None;0,84310711;6;3
1943;NG;Female;Further education;0,251939045;3;0
1944;CO;Female;None;0,025026289;6;2
1945;EG;Female;Degree;0,241874499;2;3
1946;NG;Other;None;0,497139753;6;0
1947;CO;Other;Primary;0,541157404;5;2
1948;CO;Female;Further education;0,204148133;3;2
1949;MY;Male;Primary;0,941204869;5;4
1950;EG;Male;Secondary;0,659566489;4;3
1951;NG;Female;Further education;0,111356401;3;0
1952;DE;Female;Further education;0,327562413;3;1
1953;NG;Other;None;0,471839662;6;0
1954;CO;Male;Further education;0,619297208;3;2
1955;EG;Male;Further education;0,826814919;3;3
1956;MY;Male;Secondary;0,610545054;4;4
1957;EG;Other;None;0,473594385;6;3
1958;DE;Male;None;0,761794798;6;1
1959;EG;Other;Post-graduate qualifications;0,497659339;1;3
1960;NG;Female;None;0,039441449;6;0
1961;MY;Female;Degree;0,032956897;2;4
1962;CO;Male;None;0,838022661;6;2
1963;NG;Male;None;0,870886766;6;0
1964;DE;Male;Post-graduate qualifications;0,861152983;1;1
1965;MY;Other;Further education;0,413809692;3;4
1966;DE;Male;Degree;0,932483091;2;1
1967;NG;Female;Post-graduate qualifications;0,38541236;1;0
1968;NG;Male;None;0,930888463;6;0
1969;CO;Female;Degree;0,19660358;2;2
1970;MY;Female;Secondary;0,111711277;4;4
1971;DE;Male;Primary;0,826948722;5;1
1972;EG;Male;Post-graduate qualifications;0,840843787;1;3
1973;NG;Female;Degree;0,004825961;2;0
1974;NG;Other;None;0,400411833;6;0
1975;EG;Other;Secondary;0,548597034;4;3
1976;NG;Female;Degree;0,124439924;2;0
1977;CO;Female;Degree;0,163976219;2;2
1978;EG;Female;Degree;0,030043153;2;3
1979;NG;Male;None;0,663624462;6;0
1980;DE;Female;Post-graduate qualifications;0,166029231;1;1
1981;EG;Other;Post-graduate qualifications;0,494474186;1;3
1982;DE;Female;Primary;0,329445819;5;1
1983;DE;Female;Further education;0,164953716;3;1
1984;MY;Female;Secondary;0,351124423;4;4
1985;CO;Male;Degree;0,671961437;2;2
1986;EG;Female;None;0,173753779;6;3
1987;NG;Female;None;0,057167979;6;0
1988;NG;Other;Secondary;0,550777507;4;0
1989;NG;Female;Post-graduate qualifications;0,138046048;1;0
1990;NG;Female;Secondary;0,067265205;4;0
1991;CO;Female;Primary;0,050254041;5;2
1992;DE;Male;Further education;0,888662999;3;1
1993;NG;Male;Secondary;0,663254901;4;0
1994;DE;Other;Degree;0,583166739;2;1
1995;NG;Male;Secondary;0,725603615;4;0
1996;NG;Female;Secondary;0,144172512;4;0
1997;MY;Female;Degree;0,12976533;2;4
1998;DE;Other;None;0,500233341;6;1
1999;DE;Female;Secondary;0,03704498;4;1
2000;CO;Other;None;0,533532181;6;2
2001;MY;Female;Further education;0,227553824;3;4
2002;EG;Male;Post-graduate qualifications;0,928364771;1;3
2003;DE;Male;Further education;0,877984393;3;1
2004;MY;Female;Post-graduate qualifications;0,228135422;1;4
2005;MY;Male;Degree;0,959780856;2;4
2006;DE;Male;Post-graduate qualifications;0,615849604;1;1
2007;EG;Other;Degree;0,586016421;2;3
2008;CO;Female;None;0,195677325;6;2
2009;CO;Female;Post-graduate qualifications;0,391775261;1;2
2010;MY;Other;Secondary;0,569625072;4;4
2011;MY;Female;Degree;0,147885452;2;4
2012;MY;Male;Post-graduate qualifications;0,861116127;1;4
2013;MY;Female;Primary;0,136414193;5;4
2014;DE;Other;Secondary;0,401958962;4;1
2015;CO;Male;Degree;0,634519073;2;2
2016;DE;Female;None;0,32278916;6;1
2017;DE;Male;None;0,881549627;6;1
2018;EG;Other;Post-graduate qualifications;0,524007508;1;3
2019;DE;Other;Primary;0,502271385;5;1
2020;DE;Male;Degree;0,925679856;2;1
2021;CO;Female;Primary;0,089417512;5;2
2022;DE;Male;Secondary;0,985283008;4;1
2023;CO;Female;None;0,085411;6;2
2024;NG;Other;None;0,441915906;6;0
2025;EG;Male;Further education;0,869634984;3;3
2026;CO;Female;Degree;0,282943779;2;2
2027;CO;Male;None;0,608032241;6;2
2028;MY;Male;None;0,983538742;6;4
2029;DE;Female;Secondary;0,343588921;4;1
2030;EG;Male;None;0,945193611;6;3
2031;MY;Female;Secondary;0,377649293;4;4
2032;MY;Male;Post-graduate qualifications;0,715329051;1;4
2033;CO;Female;Degree;0,359283826;2;2
2034;CO;Female;None;0,010498059;6;2
2035;DE;Female;Degree;0,316831461;2;1
2036;NG;Male;Further education;0,639115549;3;0
2037;NG;Male;Secondary;0,828626649;4;0
2038;DE;Female;None;0,015701899;6;1
2039;EG;Female;Further education;0,21942041;3;3
2040;CO;Male;Further education;0,820436408;3;2
2041;CO;Male;Post-graduate qualifications;0,732630819;1;2
2042;CO;Other;None;0,495046981;6;2
2043;CO;Male;Further education;0,708833973;3;2
2044;NG;Male;None;0,880039692;6;0
2045;NG;Male;None;0,901654778;6;0
2046;EG;Other;Post-graduate qualifications;0,518130795;1;3
2047;NG;Other;Degree;0,529642459;2;0
2048;DE;Female;None;0,307706368;6;1
2049;NG;Female;Secondary;0,225159904;4;0
2050;EG;Male;Degree;0,88105309;2;3
2051;MY;Female;Secondary;0,130544261;4;4
2052;MY;Male;Post-graduate qualifications;0,829667367;1;4
2053;MY;Other;Primary;0,578114489;5;4
2054;DE;Female;None;0,000941735;6;1
2055;NG;Other;Post-graduate qualifications;0,47185911;1;0
2056;CO;Male;Primary;0,629091482;5;2
2057;DE;Other;Secondary;0,571473876;4;1
2058;DE;Male;Primary;0,875362858;5;1
2059;MY;Female;None;0,341229414;6;4
2060;NG;Female;Secondary;0,100666468;4;0
2061;DE;Male;Secondary;0,921772868;4;1
2062;MY;Male;Degree;0,664493354;2;4
2063;CO;Female;Secondary;0,381044349;4;2
2064;DE;Female;None;0,017107967;6;1
2065;MY;Other;Secondary;0,444351113;4;4
2066;MY;Female;Degree;0,193286256;2;4
2067;MY;Other;None;0,444975961;6;4
2068;MY;Other;Primary;0,463145201;5;4
2069;EG;Female;None;0,093247316;6;3
2070;NG;Female;Primary;0,166551267;5;0
2071;NG;Other;Secondary;0,445279996;4;0
2072;NG;Female;Primary;0,026638736;5;0
2073;MY;Male;Further education;0,861225384;3;4
2074;CO;Other;Primary;0,514582711;5;2
2075;CO;Female;Secondary;0,016346688;4;2
2076;NG;Male;Further education;0,956822668;3;0
2077;MY;Male;Post-graduate qualifications;0,627395157;1;4
2078;NG;Other;Secondary;0,444219361;4;0
2079;EG;Female;Primary;0,120100883;5;3
2080;CO;Male;None;0,990399707;6;2
2081;DE;Female;None;0,00806958;6;1
2082;DE;Male;Post-graduate qualifications;0,815406742;1;1
2083;NG;Female;Post-graduate qualifications;0,151593174;1;0
2084;CO;Male;Primary;0,674244409;5;2
2085;CO;Female;Degree;0,031491666;2;2
2086;CO;Female;Further education;0,35168357;3;2
2087;DE;Male;Degree;0,689225595;2;1
2088;NG;Other;Further education;0,483617025;3;0
2089;DE;Male;Secondary;0,797603997;4;1
2090;DE;Other;None;0,597835979;6;1
2091;NG;Male;Secondary;0,754094784;4;0
2092;DE;Male;Degree;0,722311447;2;1
2093;CO;Male;Post-graduate qualifications;0,762598883;1;2
2094;NG;Male;Primary;0,92397045;5;0
2095;CO;Female;Further education;0,271809721;3;2
2096;MY;Male;None;0,856172959;6;4
2097;NG;Male;Further education;0,746090212;3;0
2098;EG;Male;Primary;0,873896934;5;3
2099;NG;Male;Primary;0,907970346;5;0
2100;MY;Female;Post-graduate qualifications;0,165681141;1;4
2101;NG;Female;Further education;0,372793693;3;0
2102;MY;Female;None;0,164471145;6;4
2103;CO;Male;Post-graduate qualifications;0,752257485;1;2
2104;MY;Male;None;0,94884337;6;4
2105;NG;Other;Post-graduate qualifications;0,414676487;1;0
2106;EG;Other;None;0,565907059;6;3
2107;MY;Male;Degree;0,728196811;2;4
2108;EG;Female;Degree;0,151199783;2;3
2109;MY;Male;Secondary;0,618930705;4;4
2110;DE;Female;None;0,262384445;6;1
2111;NG;Male;Post-graduate qualifications;0,647982439;1;0
2112;EG;Female;Post-graduate qualifications;0,111554284;1;3
2113;CO;Male;Post-graduate qualifications;0,882665204;1;2
2114;EG;Male;Primary;0,632910696;5;3
2115;NG;Female;Degree;0,302368561;2;0
2116;DE;Female;Secondary;0,272157498;4;1
2117;NG;Female;Degree;0,338988798;2;0
2118;EG;Male;None;0,661887344;6;3
2119;EG;Male;Post-graduate qualifications;0,831608202;1;3
2120;NG;Male;Post-graduate qualifications;0,823438357;1;0
2121;MY;Male;Further education;0,678670728;3;4
2122;NG;Female;Further education;0,235519149;3;0
2123;EG;Female;Secondary;0,300604077;4;3
2124;CO;Other;Secondary;0,564299503;4;2
2125;DE;Female;Post-graduate qualifications;0,060651224;1;1
2126;DE;Male;Primary;0,71939812;5;1
2127;NG;Male;Degree;0,924710982;2;0
2128;CO;Female;None;0,120106159;6;2
2129;NG;Male;Primary;0,611488057;5;0
2130;MY;Female;None;0,039353168;6;4
2131;DE;Female;Primary;0,229941953;5;1
2132;MY;Male;Post-graduate qualifications;0,685494475;1;4
2133;DE;Other;Primary;0,410801533;5;1
2134;CO;Other;Secondary;0,40208846;4;2
2135;MY;Female;Further education;0,138687826;3;4
2136;EG;Female;None;0,252732584;6;3
2137;MY;Other;Further education;0,432832562;3;4
2138;CO;Other;Primary;0,502462125;5;2
2139;DE;Other;Degree;0,553941085;2;1
2140;MY;Male;Further education;0,79989978;3;4
2141;DE;Female;Further education;0,047474206;3;1
2142;DE;Male;Post-graduate qualifications;0,642755796;1;1
2143;NG;Other;None;0,50702835;6;0
2144;DE;Other;None;0,502368778;6;1
2145;MY;Other;Primary;0,543712781;5;4
2146;DE;Male;Degree;0,696984878;2;1
2147;NG;Male;Further education;0,681297283;3;0
2148;CO;Male;Post-graduate qualifications;0,620129649;1;2
2149;MY;Female;None;0,392866417;6;4
2150;DE;Male;Primary;0,638960791;5;1
2151;EG;Other;Further education;0,516151329;3;3
2152;CO;Female;Degree;0,247163644;2;2
2153;NG;Male;Secondary;0,98101135;4;0
2154;DE;Male;Further education;0,702428075;3;1
2155;NG;Other;Further education;0,541080325;3;0
2156;NG;Other;Primary;0,426874322;5;0
2157;NG;Other;Secondary;0,410689239;4;0
2158;MY;Female;Secondary;0,047124431;4;4
2159;EG;Other;Secondary;0,422588821;4;3
2160;NG;Male;Degree;0,947236875;2;0
2161;CO;Other;Secondary;0,485239763;4;2
2162;NG;Male;Further education;0,949012634;3;0
2163;CO;Male;Degree;0,915419401;2;2
2164;DE;Other;None;0,584974279;6;1
2165;NG;Male;Further education;0,718016434;3;0
2166;CO;Other;Further education;0,404104675;3;2
2167;DE;Female;Degree;0,035840119;2;1
2168;DE;Male;Degree;0,940018677;2;1
2169;MY;Male;None;0,946464906;6;4
2170;EG;Male;Post-graduate qualifications;0,950290781;1;3
2171;NG;Male;Further education;0,906823038;3;0
2172;MY;Male;Post-graduate qualifications;0,788475163;1;4
2173;CO;Female;Secondary;0,30765395;4;2
2174;EG;Male;Secondary;0,710064775;4;3
2175;CO;Male;Further education;0,786180678;3;2
2176;MY;Female;None;0,039266909;6;4
2177;MY;Female;Primary;0,033792954;5;4
2178;DE;Other;Further education;0,588049422;3;1
2179;CO;Male;Primary;0,923253925;5;2
2180;MY;Female;None;0,381254876;6;4
2181;DE;Male;Primary;0,618238704;5;1
2182;NG;Male;Further education;0,902673787;3;0
2183;DE;Male;Primary;0,894460473;5;1
2184;NG;Female;Secondary;0,360897676;4;0
2185;MY;Female;Post-graduate qualifications;0,017145685;1;4
2186;DE;Female;Post-graduate qualifications;0,187896093;1;1
2187;EG;Male;Further education;0,656731788;3;3
2188;CO;Female;Further education;0,011586207;3;2
2189;EG;Female;Further education;0,251251333;3;3
2190;NG;Female;Secondary;0,241648419;4;0
2191;MY;Female;Primary;0,193967622;5;4
2192;NG;Other;Degree;0,552525979;2;0
2193;DE;Female;Post-graduate qualifications;0,195184049;1;1
2194;CO;Other;Secondary;0,402386163;4;2
2195;EG;Female;Further education;0,060323988;3;3
2196;MY;Female;Further education;0,275968114;3;4
2197;MY;Male;Further education;0,883128854;3;4
2198;CO;Other;Degree;0,471656334;2;2
2199;NG;Female;Post-graduate qualifications;0,109601726;1;0
2200;MY;Male;Degree;0,950132875;2;4
2201;NG;Male;Further education;0,677444908;3;0
2202;MY;Other;Degree;0,51055001;2;4
2203;CO;Male;Degree;0,637547847;2;2
2204;NG;Male;None;0,838407786;6;0
2205;CO;Other;Primary;0,402859051;5;2
2206;EG;Other;None;0,531468031;6;3
2207;NG;Male;Primary;0,741495645;5;0
2208;NG;Male;Secondary;0,925967842;4;0
2209;NG;Female;Secondary;0,368492562;4;0
2210;CO;Female;None;0,111885313;6;2
2211;MY;Other;None;0,572767409;6;4
2212;MY;Male;Primary;0,792421477;5;4
2213;CO;Female;Post-graduate qualifications;0,288064148;1;2
2214;CO;Male;Further education;0,929956739;3;2
2215;NG;Female;Post-graduate qualifications;0,034660327;1;0
2216;MY;Other;Post-graduate qualifications;0,585846734;1;4
2217;EG;Male;Primary;0,888040751;5;3
2218;NG;Male;Secondary;0,883845288;4;0
2219;MY;Female;Post-graduate qualifications;0,270025966;1;4
2220;DE;Male;Primary;0,971840555;5;1
2221;CO;Other;Secondary;0,430202007;4;2
2222;DE;Female;Further education;0,100599909;3;1
2223;EG;Other;None;0,526348167;6;3
2224;NG;Female;None;0,122628987;6;0
2225;NG;Male;None;0,638220566;6;0
2226;CO;Male;None;0,950973145;6;2
2227;CO;Male;Secondary;0,976794788;4;2
2228;NG;Other;Degree;0,470105431;2;0
2229;EG;Female;Degree;0,110110379;2;3
2230;MY;Male;None;0,770394316;6;4
2231;EG;Female;Post-graduate qualifications;0,066251587;1;3
2232;EG;Other;Further education;0,440388846;3;3
2233;CO;Other;Secondary;0,511235667;4;2
2234;NG;Female;Secondary;0,277338021;4;0
2235;DE;Other;Further education;0,572482039;3;1
2236;MY;Male;Further education;0,602084026;3;4
2237;CO;Male;Degree;0,928742097;2;2
2238;MY;Male;Degree;0,763412894;2;4
2239;CO;Male;Further education;0,877241849;3;2
2240;NG;Female;Degree;0,040203518;2;0
2241;CO;Other;Degree;0,51862803;2;2
2242;DE;Male;Secondary;0,707962951;4;1
2243;MY;Male;Secondary;0,830132584;4;4
2244;MY;Other;Degree;0,424863988;2;4
2245;NG;Female;Post-graduate qualifications;0,323838189;1;0
2246;EG;Male;None;0,653636917;6;3
2247;DE;Other;Secondary;0,578582276;4;1
2248;NG;Female;Degree;0,155240601;2;0
2249;DE;Female;Post-graduate qualifications;0,144801689;1;1
2250;DE;Male;Post-graduate qualifications;0,930129528;1;1
2251;NG;Female;Further education;0,390147316;3;0
2252;CO;Male;Primary;0,66673474;5;2
2253;DE;Other;Further education;0,463236987;3;1
2254;MY;Male;None;0,941773906;6;4
2255;CO;Male;Post-graduate qualifications;0,714859016;1;2
2256;MY;Male;Secondary;0,722226906;4;4
2257;EG;Other;Post-graduate qualifications;0,445321091;1;3
2258;MY;Female;Primary;0,068973891;5;4
2259;NG;Female;None;0,080414268;6;0
2260;DE;Male;None;0,614432282;6;1
2261;CO;Other;Further education;0,45988322;3;2
2262;DE;Other;Degree;0,5031884;2;1
2263;DE;Other;Post-graduate qualifications;0,504493762;1;1
2264;DE;Female;Primary;0,399691937;5;1
2265;CO;Male;None;0,806261698;6;2
2266;DE;Male;Post-graduate qualifications;0,690325305;1;1
2267;DE;Male;Primary;0,655676397;5;1
2268;MY;Other;Further education;0,482004822;3;4
2269;EG;Male;Primary;0,889689049;5;3
2270;NG;Male;Secondary;0,747523599;4;0
2271;EG;Male;Post-graduate qualifications;0,945570721;1;3
2272;NG;Male;Post-graduate qualifications;0,812086739;1;0
2273;EG;Male;Further education;0,760070093;3;3
2274;MY;Male;Further education;0,616690691;3;4
2275;CO;Female;Secondary;0,370571347;4;2
2276;CO;Other;Further education;0,481447593;3;2
2277;CO;Male;Further education;0,947611951;3;2
2278;MY;Male;Secondary;0,668982544;4;4
2279;CO;Female;None;0,248130624;6;2
2280;EG;Male;Secondary;0,654386765;4;3
2281;CO;Female;Degree;0,114607939;2;2
2282;DE;Other;Primary;0,462389716;5;1
2283;NG;Male;None;0,871721283;6;0
2284;NG;Female;Post-graduate qualifications;0,192798086;1;0
2285;DE;Female;Secondary;0,325679948;4;1
2286;CO;Female;Post-graduate qualifications;0,22305634;1;2
2287;NG;Male;Degree;0,786347297;2;0
2288;EG;Female;Post-graduate qualifications;0,388790363;1;3
2289;NG;Female;Primary;0,358360912;5;0
2290;EG;Male;Post-graduate qualifications;0,904727376;1;3
2291;NG;Other;Secondary;0,505478461;4;0
2292;MY;Male;Further education;0,931707912;3;4
2293;EG;Male;Secondary;0,768453659;4;3
2294;NG;Male;Post-graduate qualifications;0,882924373;1;0
2295;DE;Female;Secondary;0,132848435;4;1
2296;MY;Female;Primary;0,000791698;5;4
2297;MY;Other;Further education;0,48900575;3;4
2298;DE;Male;Primary;0,830549535;5;1
2299;EG;Other;Post-graduate qualifications;0,411020662;1;3
2300;EG;Male;Primary;0,918833986;5;3
2301;MY;Male;Primary;0,777549821;5;4
2302;DE;Female;None;0,226926309;6;1
2303;CO;Female;Post-graduate qualifications;0,320387431;1;2
2304;MY;Male;None;0,652060533;6;4
2305;CO;Female;Post-graduate qualifications;0,13849771;1;2
2306;CO;Male;None;0,732695016;6;2
2307;EG;Male;Degree;0,834077683;2;3
2308;EG;Male;Primary;0,924628805;5;3
2309;CO;Female;None;0,121262369;6;2
2310;CO;Female;None;0,192923536;6;2
2311;NG;Other;Further education;0,542945882;3;0
